	TCGA-A6-2671-01A	TCGA-A6-2675-01A	TCGA-A6-2678-01A	TCGA-A6-2679-01A	TCGA-A6-2680-01A	TCGA-A6-2671-11A	TCGA-A6-2675-11A	TCGA-A6-2678-11A	TCGA-A6-2679-11A	TCGA-A6-2680-11A
TTYH1	0.3311699287283739	0.18984263216446304	0.23207414737138604	0.102658714968685	0.146175521308982	0.269034535887725	0.745827869225119	0.26804706060497696	0.281057474170376	0.518948546548085
TTYH2	1.0963253996156999	0.824215901030422	0.320331258191044	1.6478036916720602	0.5879767329683471	0.927643775170825	1.47786827297193	1.34469216496183	1.3078046777921002	1.14724138416654
TTYH3	6.00579163089608	4.83475569350932	4.14468484722654	5.70597149010931	5.0682633984184005	3.60576047883201	3.05093999375613	3.7830147058825294	3.92865545400271	4.11204203604564
TUB	0.543836115900859	0.644637318011986	0.15334131640849802	0.0727200978330984	0.178754939307428	0.8425650076642459	1.6853680246927198	0.9552598294039771	0.794260589780771	1.14414361997945
TUBA1A	5.12641110979781	5.40784869829306	3.87102575663046	4.892241261498941	4.2771863465424405	5.410409654696269	6.99040435291673	4.72479477406191	4.596041585472269	5.438458520904599
TUBA1B	6.63302693072585	6.12674654738518	6.28494717148933	6.32983506509937	6.3805304153556595	6.07678655585775	6.3801277491836705	5.98067739314259	6.27628430941095	5.52041872569929
TUBA1C	5.24459698253581	5.26725223098005	4.8815946526326695	5.07382408426387	5.14632554466025	5.07155448498845	5.379686701601799	4.54908319694088	5.04872345459257	4.6429017750120805
TUBA4A	6.01246588406049	4.8021655288963805	4.770888785210559	7.09234160535985	5.732841269637199	4.42267337017391	4.62095134650967	4.0781688237412705	4.222904728605791	4.33018474622787
TUBAL3	0.11706743092436801	2.72985405090995	1.35765164887431	3.0608301040274704	1.6976909709801102	4.656437934109491	3.94145147790758	4.58062867042446	4.63350386339918	5.5888998452323495
TUBAP2	1.8157648871276	0.269538656277437	1.49920874431808	2.4373910495397597	0.7308769153196591	0.40423374341971996	0.22470439112674698	0.380530133514437	0.509375178766313	0.454323716128046
TUBB	7.8034576276056695	7.34974425266484	6.70746560094393	7.50818888205473	7.45259223575266	6.710667563995731	7.36788803545513	6.571749273959121	6.91995485691254	6.36962800135779
TUBB2A	3.0690608359082003	2.90610339574546	2.17369331107444	3.66345068310091	3.36357779755666	3.72663210402682	4.8176686248211	3.0926596086348797	3.4829110435762103	4.65284753594009
TUBB2B	0.9394872283130509	0.6019777121458579	0.209358398238886	1.02115845827273	0.62815277816088	1.61790827252186	2.50996601948091	1.33431669070024	1.7698082440838603	1.8791977466371501
TUBB4B	9.3146289226379	7.13643668296579	8.14054001238459	9.67553423752733	8.84306706027066	8.164358910359171	8.310432534468442	7.66514032889835	8.008407339857099	7.70746474177417
TUBB6	4.00055811673933	3.3164779126504804	2.43368264443029	3.81159410328214	3.34079969816348	4.0119908731750895	5.464607888028031	3.26407424652726	3.1760007109309103	4.28128239538111
TUBBP1	2.4658070090544797	0.4430455794741289	0.4147522798840779	1.9048221521247	1.01685454941591	0.34477612461713597	0.30009136105957107	0.442702719442817	0.430839574815416	0.321200463143033
TUBBP5	0.83557274935263	0.477899359830945	0.476814117563845	1.44883326118817	0.6676668642750129	0.36968334486001797	0.5569237561334781	0.41508688093190105	0.500111073978836	0.49148835353676706
TUBD1	0.978087272305298	1.49179282270059	1.5930058606420703	0.875672958320631	1.09196644772939	0.990062508068808	1.5411716070464	1.15172173654242	1.1531641923823301	1.47596505789893
TUBE1	0.772612644854759	1.43502894808125	0.921686071285363	0.320986029399017	1.23135878818372	0.8351773758955809	1.25810329386742	1.16301991026837	0.9874297526232719	1.15409905229333
TUBG1	5.09811073378057	4.23771906231483	4.1362835277280094	4.29230705854391	5.03855262246997	3.57648742724375	3.9563167802182595	3.0764027888827803	3.58744562467208	3.3582807806769703
TUBG2	1.9503680141038302	1.8867593413763601	0.9464098778585699	1.95731928068784	1.8886521786890103	1.79955296652528	2.89782892485559	1.5671804586335802	1.48350701897158	1.8116913462878201
TUBGCP2	3.3987573433982403	3.7399710620634705	2.9280365725379904	4.20555659193862	3.83964197913295	3.7626130336681003	3.6083561198124703	3.64257745692956	3.7314800827601005	3.52971716695369
TUBGCP3	3.09981260322528	2.1021039962074	3.05368875016536	1.78764208837492	3.4560386098113196	1.97881477424314	2.35724072441718	2.1944183221524	2.02130382384483	2.01544912613762
TUBGCP4	1.18184473192464	1.23760221294775	1.1208609082885501	0.552501166157791	1.5983562856889701	1.1601478108793102	1.48835630534543	1.32754204245078	1.02254262801911	1.3664222899371397
TUBGCP5	1.61569114985668	1.62752305855346	1.38584981428461	0.914673069269019	1.7866225282388202	1.30118201004184	1.68328021503613	1.27331032128051	1.53834227987331	1.25070414108101
TUBGCP6	2.38951940518558	2.64343521718357	2.11547222153667	3.0411308248181803	2.9020885880706	2.12244362294335	2.4456661247268303	2.4160664399431098	2.45608222941866	2.6311380225959398
TUFM	8.20747248374689	7.02073962564855	6.964822231051031	8.54153399825038	8.13382458614924	7.3802143753745995	6.70202606256387	6.94116571412372	7.27777028361977	6.83585037585529
TUFT1	3.7243992046359504	3.6749985377310495	3.52093142085204	3.31630726589868	4.44895243719263	3.67208775560145	3.1741759538238	3.64904067753882	3.25556186050789	3.5619991836172096
TUG1	3.03340681199888	4.2005142826885	4.25612817700141	1.20446194126895	3.27405011305987	4.04735882277839	4.38471418803684	4.22174622061043	3.84294934486377	4.11711518568
TULP3	3.59935442163599	2.65648067842888	2.9924915172775095	2.2032398161824	3.0680939831765004	2.2096987628252402	2.9496807932481404	2.37486466532196	2.16028141967722	2.06112124614263
TULP4	1.95699142102489	2.14392043322366	1.7802751782063702	1.85463187792448	2.36964413101686	1.6319946029137	1.67988385928173	1.8687964093051601	1.6887823432689801	3.07050752314997
TUSC1	3.0458582270999597	2.5007254873627	3.1234234461467003	3.84587890817293	2.55118715579901	3.77418902460736	3.20587471542246	3.46254832644984	3.48128399416347	3.3545479416558797
TUSC2	4.49139230537614	3.37086951163709	4.02005254067757	4.65907857140657	4.58028947741848	3.9362907239722995	3.84123831904871	3.6089391508600803	3.8613927323711494	4.06871032595011
TUSC3	0.780265144068045	1.7036822917386	1.07665592531617	0.48722704314476	0.7366382368730059	1.6997007850446	2.66033389342219	1.1653559273504799	1.1876303196368998	1.5756873743916002
TUSC8	2.14335268687793	1.9865505046498	2.40312872238921	1.99848202967966	3.02006140662343	0.9570570144145941	0.429147142141815	0.983699391422428	1.05209118122234	0.943418177190283
TUT1	2.0837901867111	2.02607733330798	1.80101030819159	3.05682971853744	2.16902057368456	1.54671855629114	1.4878954871744299	1.5359066533301202	1.7103082477151799	1.6691172721974499
TVP23A	0.18485143059323103	0.181992313696902	0.14249488424592402	0.259920401975362	0.0593204261038958	0.224386446970371	0.23268864438456402	0.203450424993665	0.42897207583829605	0.217248899365823
TVP23B	1.26694608489855	1.8879384888192499	1.70061784347495	1.54926024849655	1.43787703212566	2.17309711832065	1.97316139881878	2.2185257107297596	2.06986225469439	1.95146633422551
TVP23C	0.249449586330617	0.359580736246646	0.122025868174396	0.0894163311753256	0.287166793772428	0.308196498465453	0.310444365356642	0.347009900117075	0.299906385003433	0.30668772964905894
TWF1	2.588602693823	4.42272407622908	4.894318076621611	1.2714780743099399	3.31831742291485	4.159666228878439	4.33279994358981	4.18280968170575	4.01857870192121	4.62235418629848
TWF2	5.84322531745484	4.5907609680735195	4.10847113702848	5.946759928999361	5.1123098785209296	5.23812571489787	4.63151190259745	4.73459804443217	5.11437461010213	4.71956922454238
TWIST1	1.47273992187049	2.04670695757247	0.7863703789086149	2.4219254390076803	0.938020588055087	0.329499254934779	0.902402286404478	0.539309042235372	0.257096543194289	0.126672519306114
TWIST2	1.10649198598608	0.7703999839218879	0.54214003274779	0.945022148065319	0.557913498336595	1.50660388248849	2.21206233699911	1.26738847878325	1.29556764615716	1.22110457343497
TWISTNB	3.05651422909225	3.0716927210674103	3.4922109083864	1.25766934204013	2.96333658275124	2.3405433257286403	2.8688617870170297	2.41484219193305	2.25242253175823	2.15667988398007
TWSG1	2.67939712902726	3.40023113095573	3.4011820636180197	2.06123948452464	2.0457426838884	2.99926019911857	4.06108399668983	2.94485318819089	2.6360312853227796	2.65549689617922
TXK	0.031235304712448	0.243731108866923	0.428044585279339	0.0704510706203172	0.0718667460250185	0.29647151064423805	0.139846261446259	0.47571420584167495	0.362392073164126	0.5050234294993521
TXLNA	4.483918260540981	4.20938141006852	4.49487117113522	3.82550729245252	3.54777982301099	3.79252475834004	4.23662568654989	3.7608139823736697	3.9210982212711203	3.5359546674754103
TXLNB	0.0861972899780698	0.205899733578203	0.213662389156002	0.0	0.0879507188037357	0.313381003425884	0.504353081735093	0.42396752719738595	0.406835914536123	0.316888487047496
TXLNG	2.73296207988059	3.2901999071830805	3.3715263377912903	1.9130602843624198	3.4357663500352995	2.1176046699203	2.5473961946751	2.7005915364300095	2.28478825542977	2.3691978548166297
TXN	7.6454870529887105	7.210060739912749	8.05134548467595	6.55403679257957	7.52175921579172	8.21611717167225	7.404252176521231	7.76396285740549	7.6683069116979405	7.768254401143861
TXN2	4.99617473697342	4.75795300976983	6.02975731687716	6.417932808699829	5.41892919897778	5.805865885875581	5.19191262098286	5.575115080318249	5.75992727214078	5.79908213360648
TXNDC11	3.10655606129556	3.8251524808189	3.9502680016237997	3.9834070724219	3.8518547802720295	4.652953312359821	4.11193428468602	4.57013516858009	4.719920642101809	4.82158366552376
TXNDC12	4.42308124582725	4.61075104491287	5.38986538808933	4.97027713945374	4.15027304120258	4.25232224991929	4.02282366741573	4.37425984333082	4.25268562339248	4.62159904439263
TXNDC15	2.49945168057299	2.89214564346793	3.0121527701753394	2.9753432126040296	2.53177599016375	3.1768478584913598	3.5741259538363797	3.0653822770908796	3.25538727012886	3.26150681328667
TXNDC16	1.24061416812672	2.00054920393398	1.83461757329343	0.8533032518673259	1.30923768472024	2.1064067084493203	2.2777388383095802	2.38282911945991	2.00454931392776	1.73411788474758
TXNDC17	3.95972754651877	3.18880149707013	3.2400733142505898	5.28106220878576	3.56528214299021	3.83225546814034	3.3988768390267	3.34383204301583	3.74623930311158	4.06806780371149
TXNDC5	2.83078209820203	2.2246426904309504	1.09783276380183	4.31128108544289	2.7265659458017097	2.75798886544429	1.71387362320665	2.63683703034351	3.4049468496709703	1.3029003514260902
TXNDC9	2.57659598767544	3.3330023240136404	3.8909135166120694	1.41466844613532	2.11166146186471	3.23014033932091	3.23247961405123	3.0202109221559303	3.3068186624344102	3.0727792659750097
TXNIP	5.73499894283872	7.85242133052009	6.924225008959151	6.399220513938481	6.86206780432073	8.38975001547942	8.63850133764304	8.46043988387413	8.28926383280503	7.4682947291126105
TXNL1	2.0824381205646203	2.41924296284109	2.81086900140961	1.4851100516238898	2.1662245045445703	2.7089845076390295	2.8336123739602406	2.6967193124335496	2.71363620500059	2.87084012909803
TXNL4A	4.05643788665402	2.74531825779562	3.0191790810307206	4.68256948845161	3.58709738280644	3.42578767290758	3.09348408560639	3.16466389101735	3.2700706690711896	3.0778745155349703
TXNL4B	1.9769323361999398	2.45997373297805	3.16797701726659	1.69924851573849	2.43066666486819	1.8342057795462299	1.7805262210478001	2.01777239710251	1.9908442487037399	2.61225728380002
TXNRD1	4.02871335657974	4.32394057520225	4.5813564701049	3.11557109056265	4.30136515084813	4.03482621263103	4.95389977473356	4.03416251274529	4.09624011634946	4.20077792448838
TXNRD2	2.36682842310629	1.79753922982431	1.9648143194546799	2.94198164719711	2.31661802822188	2.25670620142686	1.94139423647459	1.8921091548104798	2.00757311752721	1.9226130935333703
TXNRD3	2.3103802780080898	1.40752475584236	2.0773982177345403	0.96935261697083	1.23988038898175	0.8612364918500172	1.31710151485547	0.9149888634843271	0.918977226791664	0.5170689842225901
TYK2	3.8677213977410094	3.48634722965967	3.20014457094156	4.2329698124434305	4.07610590137451	3.2889467860521	3.02511132367864	3.26300412737027	3.59060270421531	3.37492072647309
TYMP	4.55444840304968	4.38792602979622	3.8119723994110797	5.80725018199852	4.15907350515135	3.5577647177209597	2.88049653571486	2.7719439888425397	5.348218216447839	3.87766273834464
TYMS	3.2372186416586	2.0338605117205	3.7928148686812504	2.6818283301456	3.38915731886872	3.1512346287044197	2.9860207452689203	2.9582445517381095	3.45464337990091	2.77854345615918
TYMSOS	0.7988088232994659	0.255798709017717	1.5685180452815801	0.4394182734980371	1.09464127818606	1.3130008784065001	0.586275130138356	0.8635175158889341	1.74316767298657	1.3922487392634197
TYRO3	1.46105641162951	0.520693302730379	1.02145943497515	1.67391922495543	1.3094491526159098	0.43241967834780604	0.6924105659451469	0.30649353120513695	0.27663272445627196	0.7055093614575559
TYROBP	5.91150851714624	5.388529154381111	4.80403495792582	6.74581002297891	5.22555704165451	5.38434832731014	4.39174863095287	5.484287059507519	6.10223487390606	5.144585010062941
TYRP1	1.30014286626946	0.483954497497645	0.381010273193621	0.0	0.292976120601077	0.509407238259063	0.607115328426259	0.665036614226902	1.10723276767132	1.2994035235646
TYSND1	3.4222250069731897	2.9231323804352005	2.8763850902242596	3.9902554370566805	3.45955044114616	3.13198246494668	2.42338701561623	2.7424986181978195	2.79156846408191	2.8852303234774
TYW1	2.69153516692688	2.94461803994088	2.62744817984268	2.2072856718972798	2.75360905514825	2.50925276828563	2.57066882559253	2.51262055009792	2.28511907495271	2.22463390367733
TYW1B	1.6956101208591399	2.1703948141013	0.31253991301635303	0.512638421519269	1.78063526814257	1.9051584682119298	1.8426480078436798	0.474648589465004	1.20062917503048	2.02889852115086
TYW3	1.92547533973432	1.55489167627202	2.4074446519144104	0.870366004138864	2.01256287741893	2.15879653642077	2.6295896238675	2.3521035090458797	2.00423822072731	1.9063090876692501
TYW5	0.5775551746700439	0.8609858898352991	1.15328674728665	0.376269248656717	0.591550410695573	0.624004303078224	0.758339732461164	0.778732811338537	0.665074613898456	0.9602655146106229
U2AF1	0.17484596526032803	0.12261430240861801	0.134676090869839	0.20796309945751998	0.0113704189578886	0.168807682483953	0.133613264281517	0.22350972088836998	0.13527926810111301	0.00479603891312002
U2AF1L4	1.39261498700983	1.39955851572557	0.865799466998933	1.9638329511911499	1.1693202353236298	1.5600938927558101	1.57349178172653	1.6117395350765902	1.58871078036577	1.45032897106525
U2AF2	6.57063386982178	5.62103064398811	5.51904395871503	6.3453967048331705	6.14287910228379	5.50056113361862	5.28710252586151	5.21255379246634	5.46517870404598	5.01903991824884
U2SURP	2.09786923221419	2.9427157224587703	3.4420464484330298	1.02252495896927	2.41319178350813	2.4595734359803103	2.98679349564915	2.64779353108235	2.54578006231692	2.7760918015739
U47924.27	2.50284073462033	2.3575299489692	3.50808178193031	4.416453149207401	4.11604672803486	3.34523631913338	2.3107077471914397	2.93672941567462	2.8668913350633196	2.88690496406693
U47924.31	0.187188605442307	0.517524146929408	0.8070537182357879	1.45539271619463	0.35940400023014396	0.59523640776097	0.6277840519389271	0.6218862842960339	0.507683126547829	0.805982853785585
U47924.6	0.6750702373036179	1.08969607804361	0.365424227511933	2.40268561016055	1.27339033412423	0.7599722951491948	1.2181466361803301	0.775566752802332	0.9645649372994279	0.925929328528177
U73166.2	0.39882915068543606	0.271871576011297	0.24213817804038398	0.17936523401163298	0.16120857390866597	0.0623406165468083	0.128565564626194	0.19625398438411198	0.0708829566992273	0.278849864998072
U91328.19	0.4520618981024171	0.589089598872354	0.221481214481274	0.945290724752129	0.44887527527808296	1.3705960866426	1.67442710520588	1.10669659323653	0.791481034883192	2.0990401424223997
UACA	1.5281196366063101	2.47657208688935	2.55730251202013	0.60388449224354	1.77715174575663	2.1464667827	2.69399720839872	2.49012039149002	2.52245315497234	2.7917792694627703
UAP1	4.15496916717712	4.28409486566693	4.7953317911813205	3.85274926380356	4.40070307072555	5.209107740355731	5.16228892019146	5.20345375130809	5.01066340159051	5.36352547605754
UAP1L1	1.99966362447722	1.85272266686183	1.0721663614954	2.23772599747629	2.65233187586965	2.07782861958872	1.11299754331651	1.93748172905865	1.8388731774882299	0.843668499971616
UBA1	6.54042090156863	6.267190931614291	5.799186238703691	6.97704045963355	7.01961243388509	5.98257761500394	5.936218153281651	5.9727827554580095	6.29029595089161	6.0060845379048295
UBA2	4.5822578551194	4.5887440600784695	4.98053895585893	3.371053900013	4.51116521843609	3.7713415388170803	3.94828677268325	3.90409710703763	3.7278404921453	3.88206414675873
UBA3	3.52508123458979	3.47607113398959	4.27493179275873	2.7100854987342404	3.2911647350865603	3.28910971334912	3.48747956936198	3.23934615126746	3.3621796630185097	3.4749990756176903
UBA5	2.22784364723719	2.27328868713186	2.9231295871751	0.754618253532261	2.19884719075101	2.19615877543678	2.4319259342158	2.31780770081211	2.35828642550909	2.77518449809046
UBA52	7.99775857104776	6.55297626702705	6.96725434969266	8.533345020122349	7.76289349200608	6.700487088711231	6.16890399519249	6.47168536664233	6.551835448878701	6.3455139712239
UBA6	2.22729357773352	2.04985155995868	2.91054402052272	0.416169604050989	1.8658502967518702	1.62860402888954	2.0665646764379297	1.73750959311115	1.8898024188275	1.85380211500525
UBA6-AS1	0.702222198153976	0.692042752191988	1.04493728845726	0.0	0.638451787363697	0.652401365085917	0.996212933201468	0.793192357337129	0.7850982040548969	1.1207915128623
UBA7	3.7193912667587994	3.80442597248378	3.6046872718111898	4.87235153911218	3.8531311255142002	4.48200154485967	4.04104479472465	3.9540778032468302	4.97887485286361	4.7430639107256605
UBAC1	4.49618768912996	3.47942003361993	4.68276201793853	4.9368780447745495	4.58542807260394	4.67357974091663	4.452100226998071	4.38076392819234	4.45436211203497	4.3148157389399096
UBAC2	4.94247475063359	4.2994165963632	5.115575765372539	5.486261521083651	5.6364808588001205	4.1821837101099595	3.73806108851102	4.2776530081108906	4.1883501011796005	4.484216344040231
UBAC2-AS1	0.8430232519809749	0.310981491526692	1.44463207994486	1.3054903497409398	1.17098929821594	0.360225169277674	0.43621924552142205	0.5570380082603671	0.417806314407094	0.407715283266468
UBALD1	4.74392975611742	2.91202386621758	2.1618044277168997	3.78860719779558	4.17216013582673	2.9337323404724995	3.02035271503021	2.5794992075695	2.73194517555906	2.6084992686551
UBALD2	6.47779537059278	5.12900847493876	5.21463698351645	7.172907051934151	6.2921983487068704	5.740792282221661	4.38706408144396	5.599834403837299	5.653531474265191	5.982127935315219
UBAP1	4.66041144266889	4.1821377692330595	4.54067397744609	4.33491573055858	4.1558381178138	4.58071734292207	4.622637160058531	4.55721888816333	4.41221014883295	4.689061500523651
UBAP1L	0.0872139245940128	0.23226625442642	0.143219933497625	0.0855157818184388	0.18273982284266502	0.172158948683635	0.33109279732789004	0.348169939604149	0.25841403247288297	0.39238265338139205
UBAP2	3.49391900874991	2.76220420100115	2.7696365317269303	2.8803547042343904	3.27708740586526	2.45744711694034	2.7134435318526697	2.5984458870111498	2.3216589293128798	1.80060815255609
UBAP2L	5.16636954208037	4.36025559257423	4.31714996282473	4.25273362576919	4.90121790685601	3.69402033532445	4.1385311292217	3.7764886433923	3.7869030864756104	3.2784754821884103
UBASH3A	0.27377658867799	0.45157547398877396	0.438003702568797	1.97199543251134	0.44209078323187395	0.626453850071352	0.516975115758709	0.502078898156402	2.16298150173445	0.65390700058116
UBASH3B	0.5907089709176719	0.9405670385834	0.9807173115439158	0.20696980241620197	0.6959187544087061	0.5616548296137011	0.5564382151867769	0.796664608455253	1.00177639689836	0.632972022123313
UBB	8.77101708403717	8.08274101812566	7.211032908369741	8.37086162148401	8.67654409280317	8.88571505418077	8.44981230476999	8.59770798289804	8.905541836656651	9.089104684518501
UBBP4	3.56791793573624	1.64724170599837	1.83833650744369	4.2110701959556005	2.66524166161709	2.4307669940750496	1.73096434740372	2.0030587668371203	2.5356009099847596	2.45581606747285
UBC	7.56557288573403	7.5133520606419895	7.305656419073781	7.70112370100122	7.9257188100227305	7.52587735438217	7.65383090190647	7.27311778489596	7.51249004578974	7.875384801248599
UBD	3.74134190327887	4.13678682675084	4.9604724656893	5.37301595667401	2.18533900138152	2.6090141406168703	0.945117238702759	0.5963175630137479	4.896355265900951	2.9724133269669997
UBE2A	3.53255086753864	4.26466451366562	4.21973743313457	3.74232059279048	4.18725990827345	4.22841573243483	4.00225218562084	4.08154329015424	4.48311000222685	4.09806708438195
UBE2B	3.11344933185625	4.19740617918797	4.46964874547354	3.1311297982956803	3.2903125034140803	4.29214759229891	4.29175203663064	4.1751030464999905	4.02952591512045	4.56160115185633
UBE2C	6.26993141768629	4.96266978425631	5.423291138786009	6.21658401171787	5.7554567411469995	4.1619392636989305	3.29500149109461	4.04270083763154	4.509393095447111	3.26352880374859
UBE2D1	1.93056723276973	3.4523792470034396	3.5392026100354506	2.3326679148306804	2.25998561112046	2.7423520201961202	3.4133763492146496	2.77200784528114	3.05308128445387	2.18026880536627
UBE2D2	4.911958640346111	4.44706988629775	5.2940494503406	4.89628026470816	5.06994236920416	5.16354051329121	4.71849550233197	4.7294430316795095	5.00990931008592	4.5771578826891295
UBE2D3	4.83276349158572	4.2678123778883394	5.157857519035519	3.9179895714517	4.2828982546049	4.9935115234206195	4.92261910464844	4.8857926712515996	4.88319244917	5.0626884816107
UBE2D4	2.22533419369114	2.01370108982304	2.27244323399673	1.7639981144782702	1.9866340870241601	1.96125370262629	2.47874366888182	1.8214860062276799	1.82880463524317	2.27852675102398
UBE2E1	4.51975747048067	4.25906155129341	5.081988496835661	3.1831672958630897	4.10642909600999	4.39520371341915	4.4262247498128096	4.49251509315453	4.595253141759991	3.8192605200991805
UBE2E2	1.18686213487933	1.8747901432440002	2.7336695799105297	0.71092895263109	0.661996364733058	1.5564893835929001	2.46171591486969	1.70824820970768	1.41987970326002	1.4916845932827902
UBE2E3	3.94276469351197	3.59091917920244	3.8426000647742002	2.9488134615014903	3.97847258928968	4.18077611778281	3.6939974541135	4.02931100092652	4.08051475295717	4.265806129601491
UBE2F	2.78080126602637	2.8206666923118697	2.91935564869422	1.93695553441201	2.70562850376423	2.66301474665293	2.9249029258202897	2.56036138298035	2.50030734380522	2.96947860687562
UBE2FP1	0.673561807373811	1.48553958972884	0.9409964027596909	0.0	1.1310425254065202	2.6590229508889105	2.47541335208912	2.4107687744021202	2.3892524463181	3.0096897133249905
UBE2G1	3.1142581153117104	3.19950085229517	3.29530271968064	3.0215165351275597	2.97211975241786	3.91210143774741	4.1854779695275495	3.80469061394196	3.67697957385487	4.15575913988884
UBE2G2	3.11569752393387	3.41914051968005	3.4983401933234	3.49539637067707	3.3563145384293995	3.19884039648571	3.7805806597469505	3.2913070390429904	3.23094367854895	3.34044698484382
UBE2H	4.00082266034367	4.14318951210494	4.17279040424674	3.36029755214535	4.04574417144785	3.9540612757632405	4.78115826331699	4.05711403581154	3.6693335394579303	3.8747032791784703
UBE2I	4.3554898405148395	3.71998829549455	3.8788015229467403	4.83391202642295	4.15684935560335	3.4263282054018998	3.3750881453571004	3.2526165386633394	3.2924664818197398	3.4056652174205397
UBE2J1	3.8942980309829904	4.6542440046254505	4.65539975542584	3.63008181227037	4.196986636671951	5.18160511775052	4.7860463785493	4.93481194440727	5.33320463288997	5.30337960343036
UBE2J2	4.01142344055683	3.1964692572380202	3.68891951260469	4.71274150346529	3.36924793281209	3.70959595187786	3.43092834756253	3.3975968087914903	3.5727937198202597	3.63910837673474
UBE2K	3.89457324457914	4.11109562450971	5.21183272470313	4.10984665444226	3.93642387974179	4.420929607250651	4.46395822352597	4.31867652764599	4.25267511400784	4.1176495715215
UBE2L3	3.91242919374394	4.462898167617929	5.021836526832139	3.7348864641079103	3.96141179334073	4.80167509439313	4.90783681162047	4.57375034422491	4.703307344943941	4.90301119360271
UBE2L6	5.6021828560525595	5.57915917639342	5.740527116435441	6.1703436469934	5.1960064265149	4.54499667958886	4.0544736180821195	4.1030000343102095	6.0902084060726605	4.83835578877762
UBE2M	6.0218313981051805	4.863007518221	5.398780403351519	6.812611582947731	5.729490990352019	5.20164706492014	4.95655142302134	4.810613752607231	4.826538557641411	4.9479507122916395
UBE2MP1	2.49275770083915	0.42680764938530796	1.0850066942293701	3.43209370635367	1.03413832700437	0.8820751779268609	0.8406369290353229	0.865468087377647	0.526713981995584	0.9380284125151349
UBE2N	3.87034094894231	3.86628092650265	4.73934650495412	2.9770495920351805	3.9755193908045094	3.58702321816013	3.88102897784706	3.48803971904073	3.74254397922944	3.55857819878645
UBE2O	3.65205202058072	3.15896039187302	3.17410624625212	3.56636800585032	3.20156541444822	2.60137137544242	2.8147574517072003	2.6816682774746	2.75264997697056	2.09684450298706
UBE2Q1	4.49854952405401	4.17821128155793	4.31817403330667	4.74001406096957	4.56126949371817	4.54082502459159	4.09741705182092	4.4025192486965095	4.45697888863362	4.66682632713115
UBE2Q2	2.6249511099148797	3.46703272122182	4.01413454312617	1.76159339887734	2.55862310127496	3.38737001337434	4.207986998457399	3.3484445349419905	3.02064110469375	2.75370310232922
UBE2Q2P1	0.0883549509316955	0.36862741115606	0.199229245264147	0.0	0.0624200380701582	0.157829628135529	0.40637790024724996	0.40456972493098897	0.140835589669484	0.16072557467706303
UBE2Q2P2	0.167224453657681	0.666215790387678	0.70312685732061	0.247730723177494	0.252412075046763	0.33384508886615505	0.7050204696721389	0.66095479998358	0.29356682620560104	0.44581577441583
UBE2Q2P6	5.0338552785245	7.75334430205916	7.420786008623611	4.47843904406825	5.7898830781954596	7.15900837894361	7.85083862078135	8.06714742233424	7.771660104669699	8.00021833414822
UBE2QL1	0.49042799970839895	0.55727542800255	0.192659009623012	0.528813109575118	0.257158118960556	1.25267455313124	2.13766898302232	0.87158998968917	0.6094428933215711	0.931748598340999
UBE2R2	5.1144112915511695	4.33346512705623	4.90328741786204	4.55542745120838	4.75382693886397	4.3898473736249395	4.605011993332651	4.44345588218817	4.29310357818699	5.05909337691992
UBE2S	4.56626281823467	2.7451660148341297	3.43395146046988	5.43686792160812	3.76996376541066	2.7462843030679602	2.0427305675056298	2.03982199510846	2.84234781529064	1.66975374994287
UBE2SP1	1.68480855693441	0.398785938089654	2.5772726516966	1.9474697846232398	1.4451907731664801	0.489841390586695	0.44966114810894303	0.209062996751642	0.37450801324176297	0.22321350099628
UBE2T	3.8565559227115	3.4418882894090803	5.03364479275195	4.15417594357604	5.05578980665185	3.0198721571246403	2.72589617333547	2.80561749459044	3.44475094678239	2.32532208427875
UBE2V1	1.1924715549834	1.7047257548647	1.0913768201165202	0.365705362169416	1.06695222295176	1.36953830074938	1.4998544533002498	1.3596341390495699	1.22642102437659	1.49175012506977
UBE2V2	1.9415997546143002	3.1345022544499703	2.64365442552881	0.999642763962184	2.4407807375407002	2.77281391376989	3.10654223314549	2.70937030381025	2.5896310387757002	3.10863078094329
UBE2W	1.80200553215309	2.17055616664292	2.16325005525738	1.5975063136572298	1.27457018309842	1.6182752222062298	1.6745318358312902	1.79864696494689	1.5952347041945498	1.67635509523085
UBE2Z	4.211650881574919	4.529317381043089	4.29017965211595	3.6654425182623602	4.22029201376725	4.4602055998141	4.4220509272651505	4.37758612557207	4.49601380570545	4.39075837297003
UBE3A	2.63880580573225	2.5846343513136003	2.7774443203516	1.0449325573036	2.34074128214884	2.7847876616751	3.04888337898912	2.9722901968846696	2.7049212672049503	3.08456355994912
UBE3B	2.2925783029182	2.5367235397886096	2.51641632930123	2.44282051094559	2.12339003170159	3.0634575383966696	2.85013758449427	2.97624451973055	2.9435448662733	2.6045404097427998
UBE3C	3.5673806104468704	3.8737065700061803	4.28291700597478	3.05847602469397	3.97969019870199	3.5817671865862994	3.76072145942318	3.64858539332808	3.4120317400403195	3.48214481497999
UBE3D	0.8826927909046299	0.7009355481401789	0.6140286391660749	0.7938718231584191	0.9427408967978929	0.413986350411864	0.385287312478756	0.436699960857094	0.46004855416586804	0.312885930483315
